char,x,y,width,height,char_idx_in_line,line_idx,page,word
F,-155.0,-212,13.0,21,0,0,page_1_practice,From
r,-142.0,-212,13.0,21,1,0,page_1_practice,From
o,-129.0,-212,13.0,21,2,0,page_1_practice,From
m,-116.0,-212,13.0,21,3,0,page_1_practice,From
 ,-103.0,-212,13.0,21,4,0,page_1_practice,
m,-90.0,-212,13.0,21,5,0,page_1_practice,my
y,-77.0,-212,13.0,21,6,0,page_1_practice,my
 ,-64.0,-212,13.0,21,7,0,page_1_practice,
h,-51.0,-212,13.0,21,8,0,page_1_practice,hotel
o,-38.0,-212,13.0,21,9,0,page_1_practice,hotel
t,-25.0,-212,13.0,21,10,0,page_1_practice,hotel
e,-12.0,-212,13.0,21,11,0,page_1_practice,hotel
l,1.0,-212,13.0,21,12,0,page_1_practice,hotel
 ,14.0,-212,13.0,21,13,0,page_1_practice,
r,27.0,-212,13.0,21,14,0,page_1_practice,room
o,40.0,-212,13.0,21,15,0,page_1_practice,room
o,53.0,-212,13.0,21,16,0,page_1_practice,room
m,66.0,-212,13.0,21,17,0,page_1_practice,room
 ,79.0,-212,13.0,21,18,0,page_1_practice,
w,92.0,-212,13.0,21,19,0,page_1_practice,"window,"
i,105.0,-212,13.0,21,20,0,page_1_practice,"window,"
n,118.0,-212,13.0,21,21,0,page_1_practice,"window,"
d,131.0,-212,13.0,21,22,0,page_1_practice,"window,"
o,144.0,-212,13.0,21,23,0,page_1_practice,"window,"
w,157.0,-212,13.0,21,24,0,page_1_practice,"window,"
",",170.0,-212,13.0,21,25,0,page_1_practice,"window,"
 ,183.0,-212,13.0,21,26,0,page_1_practice,
I,196.0,-212,13.0,21,27,0,page_1_practice,I
 ,209.0,-212,13.0,21,28,0,page_1_practice,
s,222.0,-212,13.0,21,29,0,page_1_practice,see
e,235.0,-212,13.0,21,30,0,page_1_practice,see
e,248.0,-212,13.0,21,31,0,page_1_practice,see
 ,261.0,-212,13.0,21,32,0,page_1_practice,
a,274.0,-212,13.0,21,33,0,page_1_practice,an
n,287.0,-212,13.0,21,34,0,page_1_practice,an
 ,300.0,-212,13.0,21,35,0,page_1_practice,
o,313.0,-212,13.0,21,36,0,page_1_practice,oversized
v,326.0,-212,13.0,21,37,0,page_1_practice,oversized
e,339.0,-212,13.0,21,38,0,page_1_practice,oversized
r,352.0,-212,13.0,21,39,0,page_1_practice,oversized
s,365.0,-212,13.0,21,40,0,page_1_practice,oversized
i,378.0,-212,13.0,21,41,0,page_1_practice,oversized
z,391.0,-212,13.0,21,42,0,page_1_practice,oversized
e,404.0,-212,13.0,21,43,0,page_1_practice,oversized
d,417.0,-212,13.0,21,44,0,page_1_practice,oversized
 ,430.0,-212,13.0,21,45,0,page_1_practice,
b,443.0,-212,13.0,21,46,0,page_1_practice,billboard
i,456.0,-212,13.0,21,47,0,page_1_practice,billboard
l,469.0,-212,13.0,21,48,0,page_1_practice,billboard
l,482.0,-212,13.0,21,49,0,page_1_practice,billboard
b,495.0,-212,13.0,21,50,0,page_1_practice,billboard
o,508.0,-212,13.0,21,51,0,page_1_practice,billboard
a,521.0,-212,13.0,21,52,0,page_1_practice,billboard
r,534.0,-212,13.0,21,53,0,page_1_practice,billboard
d,547.0,-212,13.0,21,54,0,page_1_practice,billboard
 ,560.0,-212,13.0,21,55,0,page_1_practice,
w,573.0,-212,13.0,21,56,0,page_1_practice,with
i,586.0,-212,13.0,21,57,0,page_1_practice,with
t,599.0,-212,13.0,21,58,0,page_1_practice,with
h,612.0,-212,13.0,21,59,0,page_1_practice,with
 ,625.0,-212,13.0,21,60,0,page_1_practice,
h,638.0,-212,13.0,21,61,0,page_1_practice,his
i,651.0,-212,13.0,21,62,0,page_1_practice,his
s,664.0,-212,13.0,21,63,0,page_1_practice,his
 ,677.0,-212,13.0,21,64,0,page_1_practice,
f,690.0,-212,13.0,21,65,0,page_1_practice,face
a,703.0,-212,13.0,21,66,0,page_1_practice,face
c,716.0,-212,13.0,21,67,0,page_1_practice,face
e,729.0,-212,13.0,21,68,0,page_1_practice,face
 ,742.0,-212,13.0,21,69,0,page_1_practice,
o,755.0,-212,13.0,21,70,0,page_1_practice,on
n,768.0,-212,13.0,21,71,0,page_1_practice,on
 ,781.0,-212,13.0,21,72,0,page_1_practice,
i,794.0,-212,13.0,21,73,0,page_1_practice,it:
t,807.0,-212,13.0,21,74,0,page_1_practice,it:
:,820.0,-212,13.0,21,75,0,page_1_practice,it:
 ,833.0,-212,13.0,21,76,0,page_1_practice,
J,846.0,-212,13.0,21,77,0,page_1_practice,"Jason,"
a,859.0,-212,13.0,21,78,0,page_1_practice,"Jason,"
s,872.0,-212,13.0,21,79,0,page_1_practice,"Jason,"
o,885.0,-212,13.0,21,80,0,page_1_practice,"Jason,"
n,898.0,-212,13.0,21,81,0,page_1_practice,"Jason,"
",",911.0,-212,13.0,21,82,0,page_1_practice,"Jason,"
 ,924.0,-212,13.0,21,83,0,page_1_practice,
t,937.0,-212,13.0,21,84,0,page_1_practice,the
h,950.0,-212,13.0,21,85,0,page_1_practice,the
e,963.0,-212,13.0,21,86,0,page_1_practice,the
 ,976.0,-212,13.0,21,87,0,page_1_practice,
G,989.0,-212,13.0,21,88,0,page_1_practice,Great
r,1002.0,-212,13.0,21,89,0,page_1_practice,Great
e,1015.0,-212,13.0,21,90,0,page_1_practice,Great
a,1028.0,-212,13.0,21,91,0,page_1_practice,Great
t,1041.0,-212,13.0,21,92,0,page_1_practice,Great
 ,1054.0,-212,13.0,21,93,0,page_1_practice,
M,1067.0,-212,13.0,21,94,0,page_1_practice,Magician.I
a,1080.0,-212,13.0,21,95,0,page_1_practice,Magician.I
g,1093.0,-212,13.0,21,96,0,page_1_practice,Magician.I
i,1106.0,-212,13.0,21,97,0,page_1_practice,Magician.I
c,1119.0,-212,13.0,21,98,0,page_1_practice,Magician.I
i,1132.0,-212,13.0,21,99,0,page_1_practice,Magician.I
a,1145.0,-212,13.0,21,100,0,page_1_practice,Magician.I
n,1158.0,-212,13.0,21,101,0,page_1_practice,Magician.I
.,1171.0,-212,13.0,21,102,0,page_1_practice,Magician.I
I,1184.0,-212,13.0,21,103,0,page_1_practice,Magician.I
 ,1197.0,-212,13.0,21,104,0,page_1_practice,
a,1210.0,-212,13.0,21,105,0,page_1_practice,absent-mindedly
b,1223.0,-212,13.0,21,106,0,page_1_practice,absent-mindedly
s,1236.0,-212,13.0,21,107,0,page_1_practice,absent-mindedly
e,1249.0,-212,13.0,21,108,0,page_1_practice,absent-mindedly
n,1262.0,-212,13.0,21,109,0,page_1_practice,absent-mindedly
t,1275.0,-212,13.0,21,110,0,page_1_practice,absent-mindedly
-,1288.0,-212,13.0,21,111,0,page_1_practice,absent-mindedly
m,1301.0,-212,13.0,21,112,0,page_1_practice,absent-mindedly
i,1314.0,-212,13.0,21,113,0,page_1_practice,absent-mindedly
n,1327.0,-212,13.0,21,114,0,page_1_practice,absent-mindedly
d,1340.0,-212,13.0,21,115,0,page_1_practice,absent-mindedly
e,1353.0,-212,13.0,21,116,0,page_1_practice,absent-mindedly
d,1366.0,-212,13.0,21,117,0,page_1_practice,absent-mindedly
l,1379.0,-212,13.0,21,118,0,page_1_practice,absent-mindedly
y,1392.0,-212,13.0,21,119,0,page_1_practice,absent-mindedly
 ,1405.0,-212,13.0,21,120,0,page_1_practice,
t,1418.0,-212,13.0,21,121,0,page_1_practice,turn
u,1431.0,-212,13.0,21,122,0,page_1_practice,turn
r,1444.0,-212,13.0,21,123,0,page_1_practice,turn
n,1457.0,-212,13.0,21,124,0,page_1_practice,turn
 ,1470.0,-212,13.0,21,125,0,page_1_practice,
t,1483.0,-212,13.0,21,126,0,page_1_practice,the
h,1496.0,-212,13.0,21,127,0,page_1_practice,the
e,1509.0,-212,13.0,21,128,0,page_1_practice,the
p,-155.0,-139,13.0,21,0,2,page_1_practice,pages
a,-142.0,-139,13.0,21,1,2,page_1_practice,pages
g,-129.0,-139,13.0,21,2,2,page_1_practice,pages
e,-116.0,-139,13.0,21,3,2,page_1_practice,pages
s,-103.0,-139,13.0,21,4,2,page_1_practice,pages
 ,-90.0,-139,13.0,21,5,2,page_1_practice,
o,-77.0,-139,13.0,21,6,2,page_1_practice,of
f,-64.0,-139,13.0,21,7,2,page_1_practice,of
 ,-51.0,-139,13.0,21,8,2,page_1_practice,
t,-38.0,-139,13.0,21,9,2,page_1_practice,the
h,-25.0,-139,13.0,21,10,2,page_1_practice,the
e,-12.0,-139,13.0,21,11,2,page_1_practice,the
 ,1.0,-139,13.0,21,12,2,page_1_practice,
p,14.0,-139,13.0,21,13,2,page_1_practice,phone
h,27.0,-139,13.0,21,14,2,page_1_practice,phone
o,40.0,-139,13.0,21,15,2,page_1_practice,phone
n,53.0,-139,13.0,21,16,2,page_1_practice,phone
e,66.0,-139,13.0,21,17,2,page_1_practice,phone
 ,79.0,-139,13.0,21,18,2,page_1_practice,
b,92.0,-139,13.0,21,19,2,page_1_practice,book
o,105.0,-139,13.0,21,20,2,page_1_practice,book
o,118.0,-139,13.0,21,21,2,page_1_practice,book
k,131.0,-139,13.0,21,22,2,page_1_practice,book
 ,144.0,-139,13.0,21,23,2,page_1_practice,
a,157.0,-139,13.0,21,24,2,page_1_practice,and
n,170.0,-139,13.0,21,25,2,page_1_practice,and
d,183.0,-139,13.0,21,26,2,page_1_practice,and
 ,196.0,-139,13.0,21,27,2,page_1_practice,
c,209.0,-139,13.0,21,28,2,page_1_practice,come
o,222.0,-139,13.0,21,29,2,page_1_practice,come
m,235.0,-139,13.0,21,30,2,page_1_practice,come
e,248.0,-139,13.0,21,31,2,page_1_practice,come
 ,261.0,-139,13.0,21,32,2,page_1_practice,
a,274.0,-139,13.0,21,33,2,page_1_practice,across
c,287.0,-139,13.0,21,34,2,page_1_practice,across
r,300.0,-139,13.0,21,35,2,page_1_practice,across
o,313.0,-139,13.0,21,36,2,page_1_practice,across
s,326.0,-139,13.0,21,37,2,page_1_practice,across
s,339.0,-139,13.0,21,38,2,page_1_practice,across
 ,352.0,-139,13.0,21,39,2,page_1_practice,
a,365.0,-139,13.0,21,40,2,page_1_practice,a
 ,378.0,-139,13.0,21,41,2,page_1_practice,
c,391.0,-139,13.0,21,42,2,page_1_practice,city
i,404.0,-139,13.0,21,43,2,page_1_practice,city
t,417.0,-139,13.0,21,44,2,page_1_practice,city
y,430.0,-139,13.0,21,45,2,page_1_practice,city
 ,443.0,-139,13.0,21,46,2,page_1_practice,
m,456.0,-139,13.0,21,47,2,page_1_practice,map.
a,469.0,-139,13.0,21,48,2,page_1_practice,map.
p,482.0,-139,13.0,21,49,2,page_1_practice,map.
.,495.0,-139,13.0,21,50,2,page_1_practice,map.
 ,508.0,-139,13.0,21,51,2,page_1_practice,
S,521.0,-139,13.0,21,52,2,page_1_practice,Sipping
i,534.0,-139,13.0,21,53,2,page_1_practice,Sipping
p,547.0,-139,13.0,21,54,2,page_1_practice,Sipping
p,560.0,-139,13.0,21,55,2,page_1_practice,Sipping
i,573.0,-139,13.0,21,56,2,page_1_practice,Sipping
n,586.0,-139,13.0,21,57,2,page_1_practice,Sipping
g,599.0,-139,13.0,21,58,2,page_1_practice,Sipping
 ,612.0,-139,13.0,21,59,2,page_1_practice,
m,625.0,-139,13.0,21,60,2,page_1_practice,my
y,638.0,-139,13.0,21,61,2,page_1_practice,my
 ,651.0,-139,13.0,21,62,2,page_1_practice,
i,664.0,-139,13.0,21,63,2,page_1_practice,iced
c,677.0,-139,13.0,21,64,2,page_1_practice,iced
e,690.0,-139,13.0,21,65,2,page_1_practice,iced
d,703.0,-139,13.0,21,66,2,page_1_practice,iced
 ,716.0,-139,13.0,21,67,2,page_1_practice,
l,729.0,-139,13.0,21,68,2,page_1_practice,"latté,"
a,742.0,-139,13.0,21,69,2,page_1_practice,"latté,"
t,755.0,-139,13.0,21,70,2,page_1_practice,"latté,"
t,768.0,-139,13.0,21,71,2,page_1_practice,"latté,"
é,781.0,-139,13.0,21,72,2,page_1_practice,"latté,"
",",794.0,-139,13.0,21,73,2,page_1_practice,"latté,"
 ,807.0,-139,13.0,21,74,2,page_1_practice,
I,820.0,-139,13.0,21,75,2,page_1_practice,I
 ,833.0,-139,13.0,21,76,2,page_1_practice,
r,846.0,-139,13.0,21,77,2,page_1_practice,run
u,859.0,-139,13.0,21,78,2,page_1_practice,run
n,872.0,-139,13.0,21,79,2,page_1_practice,run
 ,885.0,-139,13.0,21,80,2,page_1_practice,
m,898.0,-139,13.0,21,81,2,page_1_practice,my
y,911.0,-139,13.0,21,82,2,page_1_practice,my
 ,924.0,-139,13.0,21,83,2,page_1_practice,
f,937.0,-139,13.0,21,84,2,page_1_practice,fingers
i,950.0,-139,13.0,21,85,2,page_1_practice,fingers
n,963.0,-139,13.0,21,86,2,page_1_practice,fingers
g,976.0,-139,13.0,21,87,2,page_1_practice,fingers
e,989.0,-139,13.0,21,88,2,page_1_practice,fingers
r,1002.0,-139,13.0,21,89,2,page_1_practice,fingers
s,1015.0,-139,13.0,21,90,2,page_1_practice,fingers
 ,1028.0,-139,13.0,21,91,2,page_1_practice,
a,1041.0,-139,13.0,21,92,2,page_1_practice,along
l,1054.0,-139,13.0,21,93,2,page_1_practice,along
o,1067.0,-139,13.0,21,94,2,page_1_practice,along
n,1080.0,-139,13.0,21,95,2,page_1_practice,along
g,1093.0,-139,13.0,21,96,2,page_1_practice,along
 ,1106.0,-139,13.0,21,97,2,page_1_practice,
t,1119.0,-139,13.0,21,98,2,page_1_practice,the
h,1132.0,-139,13.0,21,99,2,page_1_practice,the
e,1145.0,-139,13.0,21,100,2,page_1_practice,the
 ,1158.0,-139,13.0,21,101,2,page_1_practice,
s,1171.0,-139,13.0,21,102,2,page_1_practice,streets
t,1184.0,-139,13.0,21,103,2,page_1_practice,streets
r,1197.0,-139,13.0,21,104,2,page_1_practice,streets
e,1210.0,-139,13.0,21,105,2,page_1_practice,streets
e,1223.0,-139,13.0,21,106,2,page_1_practice,streets
t,1236.0,-139,13.0,21,107,2,page_1_practice,streets
s,1249.0,-139,13.0,21,108,2,page_1_practice,streets
 ,1262.0,-139,13.0,21,109,2,page_1_practice,
f,1275.0,-139,13.0,21,110,2,page_1_practice,from
r,1288.0,-139,13.0,21,111,2,page_1_practice,from
o,1301.0,-139,13.0,21,112,2,page_1_practice,from
m,1314.0,-139,13.0,21,113,2,page_1_practice,from
 ,1327.0,-139,13.0,21,114,2,page_1_practice,
t,1340.0,-139,13.0,21,115,2,page_1_practice,the
h,1353.0,-139,13.0,21,116,2,page_1_practice,the
e,1366.0,-139,13.0,21,117,2,page_1_practice,the
 ,1379.0,-139,13.0,21,118,2,page_1_practice,
h,1392.0,-139,13.0,21,119,2,page_1_practice,hotel
o,1405.0,-139,13.0,21,120,2,page_1_practice,hotel
t,1418.0,-139,13.0,21,121,2,page_1_practice,hotel
e,1431.0,-139,13.0,21,122,2,page_1_practice,hotel
l,1444.0,-139,13.0,21,123,2,page_1_practice,hotel
 ,1457.0,-139,13.0,21,124,2,page_1_practice,
t,1470.0,-139,13.0,21,125,2,page_1_practice,to
o,1483.0,-139,13.0,21,126,2,page_1_practice,to
 ,1496.0,-139,13.0,21,127,2,page_1_practice,
t,1509.0,-139,13.0,21,128,2,page_1_practice,the
h,1522.0,-139,13.0,21,129,2,page_1_practice,the
e,1535.0,-139,13.0,21,130,2,page_1_practice,the
o,-155.0,-66,13.0,21,0,4,page_1_practice,opera
p,-142.0,-66,13.0,21,1,4,page_1_practice,opera
e,-129.0,-66,13.0,21,2,4,page_1_practice,opera
r,-116.0,-66,13.0,21,3,4,page_1_practice,opera
a,-103.0,-66,13.0,21,4,4,page_1_practice,opera
 ,-90.0,-66,13.0,21,5,4,page_1_practice,
h,-77.0,-66,13.0,21,6,4,page_1_practice,hall.
a,-64.0,-66,13.0,21,7,4,page_1_practice,hall.
l,-51.0,-66,13.0,21,8,4,page_1_practice,hall.
l,-38.0,-66,13.0,21,9,4,page_1_practice,hall.
.,-25.0,-66,13.0,21,10,4,page_1_practice,hall.
 ,-12.0,-66,13.0,21,11,4,page_1_practice,
N,1.0,-66,13.0,21,12,4,page_1_practice,Not
o,14.0,-66,13.0,21,13,4,page_1_practice,Not
t,27.0,-66,13.0,21,14,4,page_1_practice,Not
 ,40.0,-66,13.0,21,15,4,page_1_practice,
m,53.0,-66,13.0,21,16,4,page_1_practice,more
o,66.0,-66,13.0,21,17,4,page_1_practice,more
r,79.0,-66,13.0,21,18,4,page_1_practice,more
e,92.0,-66,13.0,21,19,4,page_1_practice,more
 ,105.0,-66,13.0,21,20,4,page_1_practice,
t,118.0,-66,13.0,21,21,4,page_1_practice,than
h,131.0,-66,13.0,21,22,4,page_1_practice,than
a,144.0,-66,13.0,21,23,4,page_1_practice,than
n,157.0,-66,13.0,21,24,4,page_1_practice,than
 ,170.0,-66,13.0,21,25,4,page_1_practice,
a,183.0,-66,13.0,21,26,4,page_1_practice,a
 ,196.0,-66,13.0,21,27,4,page_1_practice,
h,209.0,-66,13.0,21,28,4,page_1_practice,half-hour
a,222.0,-66,13.0,21,29,4,page_1_practice,half-hour
l,235.0,-66,13.0,21,30,4,page_1_practice,half-hour
f,248.0,-66,13.0,21,31,4,page_1_practice,half-hour
-,261.0,-66,13.0,21,32,4,page_1_practice,half-hour
h,274.0,-66,13.0,21,33,4,page_1_practice,half-hour
o,287.0,-66,13.0,21,34,4,page_1_practice,half-hour
u,300.0,-66,13.0,21,35,4,page_1_practice,half-hour
r,313.0,-66,13.0,21,36,4,page_1_practice,half-hour
 ,326.0,-66,13.0,21,37,4,page_1_practice,
w,339.0,-66,13.0,21,38,4,page_1_practice,walk.
a,352.0,-66,13.0,21,39,4,page_1_practice,walk.
l,365.0,-66,13.0,21,40,4,page_1_practice,walk.
k,378.0,-66,13.0,21,41,4,page_1_practice,walk.
.,391.0,-66,13.0,21,42,4,page_1_practice,walk.
 ,404.0,-66,13.0,21,43,4,page_1_practice,
I,417.0,-66,13.0,21,44,4,page_1_practice,I
 ,430.0,-66,13.0,21,45,4,page_1_practice,
g,443.0,-66,13.0,21,46,4,page_1_practice,glance
l,456.0,-66,13.0,21,47,4,page_1_practice,glance
a,469.0,-66,13.0,21,48,4,page_1_practice,glance
n,482.0,-66,13.0,21,49,4,page_1_practice,glance
c,495.0,-66,13.0,21,50,4,page_1_practice,glance
e,508.0,-66,13.0,21,51,4,page_1_practice,glance
 ,521.0,-66,13.0,21,52,4,page_1_practice,
a,534.0,-66,13.0,21,53,4,page_1_practice,at
t,547.0,-66,13.0,21,54,4,page_1_practice,at
 ,560.0,-66,13.0,21,55,4,page_1_practice,
t,573.0,-66,13.0,21,56,4,page_1_practice,the
h,586.0,-66,13.0,21,57,4,page_1_practice,the
e,599.0,-66,13.0,21,58,4,page_1_practice,the
 ,612.0,-66,13.0,21,59,4,page_1_practice,
c,625.0,-66,13.0,21,60,4,page_1_practice,clock.
l,638.0,-66,13.0,21,61,4,page_1_practice,clock.
o,651.0,-66,13.0,21,62,4,page_1_practice,clock.
c,664.0,-66,13.0,21,63,4,page_1_practice,clock.
k,677.0,-66,13.0,21,64,4,page_1_practice,clock.
.,690.0,-66,13.0,21,65,4,page_1_practice,clock.
 ,703.0,-66,13.0,21,66,4,page_1_practice,
T,716.0,-66,13.0,21,67,4,page_1_practice,The
h,729.0,-66,13.0,21,68,4,page_1_practice,The
e,742.0,-66,13.0,21,69,4,page_1_practice,The
 ,755.0,-66,13.0,21,70,4,page_1_practice,
s,768.0,-66,13.0,21,71,4,page_1_practice,show
h,781.0,-66,13.0,21,72,4,page_1_practice,show
o,794.0,-66,13.0,21,73,4,page_1_practice,show
w,807.0,-66,13.0,21,74,4,page_1_practice,show
 ,820.0,-66,13.0,21,75,4,page_1_practice,
s,833.0,-66,13.0,21,76,4,page_1_practice,starts
t,846.0,-66,13.0,21,77,4,page_1_practice,starts
a,859.0,-66,13.0,21,78,4,page_1_practice,starts
r,872.0,-66,13.0,21,79,4,page_1_practice,starts
t,885.0,-66,13.0,21,80,4,page_1_practice,starts
s,898.0,-66,13.0,21,81,4,page_1_practice,starts
 ,911.0,-66,13.0,21,82,4,page_1_practice,
i,924.0,-66,13.0,21,83,4,page_1_practice,in
n,937.0,-66,13.0,21,84,4,page_1_practice,in
 ,950.0,-66,13.0,21,85,4,page_1_practice,
o,963.0,-66,13.0,21,86,4,page_1_practice,one
n,976.0,-66,13.0,21,87,4,page_1_practice,one
e,989.0,-66,13.0,21,88,4,page_1_practice,one
 ,1002.0,-66,13.0,21,89,4,page_1_practice,
h,1015.0,-66,13.0,21,90,4,page_1_practice,hour.
o,1028.0,-66,13.0,21,91,4,page_1_practice,hour.
u,1041.0,-66,13.0,21,92,4,page_1_practice,hour.
r,1054.0,-66,13.0,21,93,4,page_1_practice,hour.
.,1067.0,-66,13.0,21,94,4,page_1_practice,hour.
 ,1080.0,-66,13.0,21,95,4,page_1_practice,
P,1093.0,-66,13.0,21,96,4,page_1_practice,Plenty
l,1106.0,-66,13.0,21,97,4,page_1_practice,Plenty
e,1119.0,-66,13.0,21,98,4,page_1_practice,Plenty
n,1132.0,-66,13.0,21,99,4,page_1_practice,Plenty
t,1145.0,-66,13.0,21,100,4,page_1_practice,Plenty
y,1158.0,-66,13.0,21,101,4,page_1_practice,Plenty
 ,1171.0,-66,13.0,21,102,4,page_1_practice,
o,1184.0,-66,13.0,21,103,4,page_1_practice,of
f,1197.0,-66,13.0,21,104,4,page_1_practice,of
 ,1210.0,-66,13.0,21,105,4,page_1_practice,
t,1223.0,-66,13.0,21,106,4,page_1_practice,time!
i,1236.0,-66,13.0,21,107,4,page_1_practice,time!
m,1249.0,-66,13.0,21,108,4,page_1_practice,time!
e,1262.0,-66,13.0,21,109,4,page_1_practice,time!
!,1275.0,-66,13.0,21,110,4,page_1_practice,time!
 ,1288.0,-66,13.0,21,111,4,page_1_practice,
I,1301.0,-66,13.0,21,112,4,page_1_practice,I
 ,1314.0,-66,13.0,21,113,4,page_1_practice,
g,1327.0,-66,13.0,21,114,4,page_1_practice,gulp
u,1340.0,-66,13.0,21,115,4,page_1_practice,gulp
l,1353.0,-66,13.0,21,116,4,page_1_practice,gulp
p,1366.0,-66,13.0,21,117,4,page_1_practice,gulp
 ,1379.0,-66,13.0,21,118,4,page_1_practice,
t,1392.0,-66,13.0,21,119,4,page_1_practice,the
h,1405.0,-66,13.0,21,120,4,page_1_practice,the
e,1418.0,-66,13.0,21,121,4,page_1_practice,the
 ,1431.0,-66,13.0,21,122,4,page_1_practice,
l,1444.0,-66,13.0,21,123,4,page_1_practice,last
a,1457.0,-66,13.0,21,124,4,page_1_practice,last
s,1470.0,-66,13.0,21,125,4,page_1_practice,last
t,1483.0,-66,13.0,21,126,4,page_1_practice,last
 ,1496.0,-66,13.0,21,127,4,page_1_practice,
t,1509.0,-66,13.0,21,128,4,page_1_practice,three
h,1522.0,-66,13.0,21,129,4,page_1_practice,three
r,1535.0,-66,13.0,21,130,4,page_1_practice,three
e,1548.0,-66,13.0,21,131,4,page_1_practice,three
e,1561.0,-66,13.0,21,132,4,page_1_practice,three
s,-155.0,7,13.0,21,0,6,page_1_practice,sips
i,-142.0,7,13.0,21,1,6,page_1_practice,sips
p,-129.0,7,13.0,21,2,6,page_1_practice,sips
s,-116.0,7,13.0,21,3,6,page_1_practice,sips
 ,-103.0,7,13.0,21,4,6,page_1_practice,
o,-90.0,7,13.0,21,5,6,page_1_practice,of
f,-77.0,7,13.0,21,6,6,page_1_practice,of
 ,-64.0,7,13.0,21,7,6,page_1_practice,
m,-51.0,7,13.0,21,8,6,page_1_practice,my
y,-38.0,7,13.0,21,9,6,page_1_practice,my
 ,-25.0,7,13.0,21,10,6,page_1_practice,
l,-12.0,7,13.0,21,11,6,page_1_practice,latté
a,1.0,7,13.0,21,12,6,page_1_practice,latté
t,14.0,7,13.0,21,13,6,page_1_practice,latté
t,27.0,7,13.0,21,14,6,page_1_practice,latté
é,40.0,7,13.0,21,15,6,page_1_practice,latté
 ,53.0,7,13.0,21,16,6,page_1_practice,
a,66.0,7,13.0,21,17,6,page_1_practice,and
n,79.0,7,13.0,21,18,6,page_1_practice,and
d,92.0,7,13.0,21,19,6,page_1_practice,and
 ,105.0,7,13.0,21,20,6,page_1_practice,
h,118.0,7,13.0,21,21,6,page_1_practice,hop
o,131.0,7,13.0,21,22,6,page_1_practice,hop
p,144.0,7,13.0,21,23,6,page_1_practice,hop
 ,157.0,7,13.0,21,24,6,page_1_practice,
i,170.0,7,13.0,21,25,6,page_1_practice,in
n,183.0,7,13.0,21,26,6,page_1_practice,in
 ,196.0,7,13.0,21,27,6,page_1_practice,
t,209.0,7,13.0,21,28,6,page_1_practice,the
h,222.0,7,13.0,21,29,6,page_1_practice,the
e,235.0,7,13.0,21,30,6,page_1_practice,the
 ,248.0,7,13.0,21,31,6,page_1_practice,
s,261.0,7,13.0,21,32,6,page_1_practice,shower.
h,274.0,7,13.0,21,33,6,page_1_practice,shower.
o,287.0,7,13.0,21,34,6,page_1_practice,shower.
w,300.0,7,13.0,21,35,6,page_1_practice,shower.
e,313.0,7,13.0,21,36,6,page_1_practice,shower.
r,326.0,7,13.0,21,37,6,page_1_practice,shower.
.,339.0,7,13.0,21,38,6,page_1_practice,shower.
 ,352.0,7,13.0,21,39,6,page_1_practice,
S,365.0,7,13.0,21,40,6,page_1_practice,Soon
o,378.0,7,13.0,21,41,6,page_1_practice,Soon
o,391.0,7,13.0,21,42,6,page_1_practice,Soon
n,404.0,7,13.0,21,43,6,page_1_practice,Soon
 ,417.0,7,13.0,21,44,6,page_1_practice,
I,430.0,7,13.0,21,45,6,page_1_practice,I’m
’,443.0,7,13.0,21,46,6,page_1_practice,I’m
m,456.0,7,13.0,21,47,6,page_1_practice,I’m
 ,469.0,7,13.0,21,48,6,page_1_practice,
o,482.0,7,13.0,21,49,6,page_1_practice,on
n,495.0,7,13.0,21,50,6,page_1_practice,on
 ,508.0,7,13.0,21,51,6,page_1_practice,
m,521.0,7,13.0,21,52,6,page_1_practice,my
y,534.0,7,13.0,21,53,6,page_1_practice,my
 ,547.0,7,13.0,21,54,6,page_1_practice,
w,560.0,7,13.0,21,55,6,page_1_practice,way
a,573.0,7,13.0,21,56,6,page_1_practice,way
y,586.0,7,13.0,21,57,6,page_1_practice,way
 ,599.0,7,13.0,21,58,6,page_1_practice,
t,612.0,7,13.0,21,59,6,page_1_practice,to
o,625.0,7,13.0,21,60,6,page_1_practice,to
 ,638.0,7,13.0,21,61,6,page_1_practice,
t,651.0,7,13.0,21,62,6,page_1_practice,the
h,664.0,7,13.0,21,63,6,page_1_practice,the
e,677.0,7,13.0,21,64,6,page_1_practice,the
 ,690.0,7,13.0,21,65,6,page_1_practice,
s,703.0,7,13.0,21,66,6,page_1_practice,"show,"
h,716.0,7,13.0,21,67,6,page_1_practice,"show,"
o,729.0,7,13.0,21,68,6,page_1_practice,"show,"
w,742.0,7,13.0,21,69,6,page_1_practice,"show,"
",",755.0,7,13.0,21,70,6,page_1_practice,"show,"
 ,768.0,7,13.0,21,71,6,page_1_practice,
c,781.0,7,13.0,21,72,6,page_1_practice,carrying
a,794.0,7,13.0,21,73,6,page_1_practice,carrying
r,807.0,7,13.0,21,74,6,page_1_practice,carrying
r,820.0,7,13.0,21,75,6,page_1_practice,carrying
y,833.0,7,13.0,21,76,6,page_1_practice,carrying
i,846.0,7,13.0,21,77,6,page_1_practice,carrying
n,859.0,7,13.0,21,78,6,page_1_practice,carrying
g,872.0,7,13.0,21,79,6,page_1_practice,carrying
 ,885.0,7,13.0,21,80,6,page_1_practice,
a,898.0,7,13.0,21,81,6,page_1_practice,a
 ,911.0,7,13.0,21,82,6,page_1_practice,
f,924.0,7,13.0,21,83,6,page_1_practice,fancy
