char,x,y,width,height,char_idx_in_line,line_idx,page,word
o,785.0,233.0,15.0,31,44,1,page_4,to
 ,800.0,233.0,15.0,31,45,1,page_4,
c,815.0,233.0,15.0,31,46,1,page_4,collect
o,830.0,233.0,15.0,31,47,1,page_4,collect
l,845.0,233.0,15.0,31,48,1,page_4,collect
l,860.0,233.0,15.0,31,49,1,page_4,collect
e,875.0,233.0,15.0,31,50,1,page_4,collect
c,890.0,233.0,15.0,31,51,1,page_4,collect
t,905.0,233.0,15.0,31,52,1,page_4,collect
 ,920.0,233.0,15.0,31,53,1,page_4,
d,935.0,233.0,15.0,31,54,1,page_4,data
a,950.0,233.0,15.0,31,55,1,page_4,data
t,965.0,233.0,15.0,31,56,1,page_4,data
a,980.0,233.0,15.0,31,57,1,page_4,data
 ,995.0,233.0,15.0,31,58,1,page_4,
b,1010.0,233.0,15.0,31,59,1,page_4,by
y,1025.0,233.0,15.0,31,60,1,page_4,by
s,125.0,326.0,15.0,31,0,2,page_4,sharing
h,140.0,326.0,15.0,31,1,2,page_4,sharing
a,155.0,326.0,15.0,31,2,2,page_4,sharing
r,170.0,326.0,15.0,31,3,2,page_4,sharing
i,185.0,326.0,15.0,31,4,2,page_4,sharing
n,200.0,326.0,15.0,31,5,2,page_4,sharing
g,215.0,326.0,15.0,31,6,2,page_4,sharing
 ,230.0,326.0,15.0,31,7,2,page_4,
t,245.0,326.0,15.0,31,8,2,page_4,their
h,260.0,326.0,15.0,31,9,2,page_4,their
e,275.0,326.0,15.0,31,10,2,page_4,their
i,290.0,326.0,15.0,31,11,2,page_4,their
r,305.0,326.0,15.0,31,12,2,page_4,their
 ,320.0,326.0,15.0,31,13,2,page_4,
k,335.0,326.0,15.0,31,14,2,page_4,knowledge
n,350.0,326.0,15.0,31,15,2,page_4,knowledge
o,365.0,326.0,15.0,31,16,2,page_4,knowledge
w,380.0,326.0,15.0,31,17,2,page_4,knowledge
l,395.0,326.0,15.0,31,18,2,page_4,knowledge
e,410.0,326.0,15.0,31,19,2,page_4,knowledge
d,425.0,326.0,15.0,31,20,2,page_4,knowledge
g,440.0,326.0,15.0,31,21,2,page_4,knowledge
e,455.0,326.0,15.0,31,22,2,page_4,knowledge
 ,470.0,326.0,15.0,31,23,2,page_4,
b,485.0,326.0,15.0,31,24,2,page_4,between
e,500.0,326.0,15.0,31,25,2,page_4,between
t,515.0,326.0,15.0,31,26,2,page_4,between
w,530.0,326.0,15.0,31,27,2,page_4,between
e,545.0,326.0,15.0,31,28,2,page_4,between
e,560.0,326.0,15.0,31,29,2,page_4,between
n,575.0,326.0,15.0,31,30,2,page_4,between
 ,590.0,326.0,15.0,31,31,2,page_4,
v,605.0,326.0,15.0,31,32,2,page_4,various
a,620.0,326.0,15.0,31,33,2,page_4,various
r,635.0,326.0,15.0,31,34,2,page_4,various
i,650.0,326.0,15.0,31,35,2,page_4,various
o,665.0,326.0,15.0,31,36,2,page_4,various
u,680.0,326.0,15.0,31,37,2,page_4,various
s,695.0,326.0,15.0,31,38,2,page_4,various
 ,710.0,326.0,15.0,31,39,2,page_4,
f,725.0,326.0,15.0,31,40,2,page_4,"fields,"
i,740.0,326.0,15.0,31,41,2,page_4,"fields,"
e,755.0,326.0,15.0,31,42,2,page_4,"fields,"
l,770.0,326.0,15.0,31,43,2,page_4,"fields,"
d,785.0,326.0,15.0,31,44,2,page_4,"fields,"
s,800.0,326.0,15.0,31,45,2,page_4,"fields,"
",",815.0,326.0,15.0,31,46,2,page_4,"fields,"
 ,830.0,326.0,15.0,31,47,2,page_4,
i,845.0,326.0,15.0,31,48,2,page_4,including
n,860.0,326.0,15.0,31,49,2,page_4,including
c,875.0,326.0,15.0,31,50,2,page_4,including
l,890.0,326.0,15.0,31,51,2,page_4,including
u,905.0,326.0,15.0,31,52,2,page_4,including
d,920.0,326.0,15.0,31,53,2,page_4,including
i,935.0,326.0,15.0,31,54,2,page_4,including
n,950.0,326.0,15.0,31,55,2,page_4,including
g,965.0,326.0,15.0,31,56,2,page_4,including
l,125.0,419.0,15.0,31,0,3,page_4,"linguistics,"
i,140.0,419.0,15.0,31,1,3,page_4,"linguistics,"
n,155.0,419.0,15.0,31,2,3,page_4,"linguistics,"
g,170.0,419.0,15.0,31,3,3,page_4,"linguistics,"
u,185.0,419.0,15.0,31,4,3,page_4,"linguistics,"
i,200.0,419.0,15.0,31,5,3,page_4,"linguistics,"
s,215.0,419.0,15.0,31,6,3,page_4,"linguistics,"
t,230.0,419.0,15.0,31,7,3,page_4,"linguistics,"
i,245.0,419.0,15.0,31,8,3,page_4,"linguistics,"
c,260.0,419.0,15.0,31,9,3,page_4,"linguistics,"
s,275.0,419.0,15.0,31,10,3,page_4,"linguistics,"
",",290.0,419.0,15.0,31,11,3,page_4,"linguistics,"
 ,305.0,419.0,15.0,31,12,3,page_4,
p,320.0,419.0,15.0,31,13,3,page_4,"psychology,"
s,335.0,419.0,15.0,31,14,3,page_4,"psychology,"
y,350.0,419.0,15.0,31,15,3,page_4,"psychology,"
c,365.0,419.0,15.0,31,16,3,page_4,"psychology,"
h,380.0,419.0,15.0,31,17,3,page_4,"psychology,"
o,395.0,419.0,15.0,31,18,3,page_4,"psychology,"
l,410.0,419.0,15.0,31,19,3,page_4,"psychology,"
o,425.0,419.0,15.0,31,20,3,page_4,"psychology,"
g,440.0,419.0,15.0,31,21,3,page_4,"psychology,"
y,455.0,419.0,15.0,31,22,3,page_4,"psychology,"
",",470.0,419.0,15.0,31,23,3,page_4,"psychology,"
 ,485.0,419.0,15.0,31,24,3,page_4,
s,500.0,419.0,15.0,31,25,3,page_4,speech
p,515.0,419.0,15.0,31,26,3,page_4,speech
e,530.0,419.0,15.0,31,27,3,page_4,speech
e,545.0,419.0,15.0,31,28,3,page_4,speech
c,560.0,419.0,15.0,31,29,3,page_4,speech
h,575.0,419.0,15.0,31,30,3,page_4,speech
 ,590.0,419.0,15.0,31,31,3,page_4,
a,605.0,419.0,15.0,31,32,3,page_4,and
n,620.0,419.0,15.0,31,33,3,page_4,and
d,635.0,419.0,15.0,31,34,3,page_4,and
 ,650.0,419.0,15.0,31,35,3,page_4,
l,665.0,419.0,15.0,31,36,3,page_4,language
a,680.0,419.0,15.0,31,37,3,page_4,language
n,695.0,419.0,15.0,31,38,3,page_4,language
g,710.0,419.0,15.0,31,39,3,page_4,language
u,725.0,419.0,15.0,31,40,3,page_4,language
a,740.0,419.0,15.0,31,41,3,page_4,language
g,755.0,419.0,15.0,31,42,3,page_4,language
e,770.0,419.0,15.0,31,43,3,page_4,language
 ,785.0,419.0,15.0,31,44,3,page_4,
p,800.0,419.0,15.0,31,45,3,page_4,"pathology,"
a,815.0,419.0,15.0,31,46,3,page_4,"pathology,"
t,830.0,419.0,15.0,31,47,3,page_4,"pathology,"
h,845.0,419.0,15.0,31,48,3,page_4,"pathology,"
o,860.0,419.0,15.0,31,49,3,page_4,"pathology,"
l,875.0,419.0,15.0,31,50,3,page_4,"pathology,"
o,890.0,419.0,15.0,31,51,3,page_4,"pathology,"
g,905.0,419.0,15.0,31,52,3,page_4,"pathology,"
y,920.0,419.0,15.0,31,53,3,page_4,"pathology,"
",",935.0,419.0,15.0,31,54,3,page_4,"pathology,"
 ,950.0,419.0,15.0,31,55,3,page_4,
a,965.0,419.0,15.0,31,56,3,page_4,and
n,980.0,419.0,15.0,31,57,3,page_4,and
d,995.0,419.0,15.0,31,58,3,page_4,and
c,125.0,512.0,15.0,31,0,4,page_4,computer
o,140.0,512.0,15.0,31,1,4,page_4,computer
m,155.0,512.0,15.0,31,2,4,page_4,computer
p,170.0,512.0,15.0,31,3,4,page_4,computer
u,185.0,512.0,15.0,31,4,4,page_4,computer
t,200.0,512.0,15.0,31,5,4,page_4,computer
e,215.0,512.0,15.0,31,6,4,page_4,computer
r,230.0,512.0,15.0,31,7,4,page_4,computer
 ,245.0,512.0,15.0,31,8,4,page_4,
s,260.0,512.0,15.0,31,9,4,page_4,science.
c,275.0,512.0,15.0,31,10,4,page_4,science.
i,290.0,512.0,15.0,31,11,4,page_4,science.
e,305.0,512.0,15.0,31,12,4,page_4,science.
n,320.0,512.0,15.0,31,13,4,page_4,science.
c,335.0,512.0,15.0,31,14,4,page_4,science.
e,350.0,512.0,15.0,31,15,4,page_4,science.
.,365.0,512.0,15.0,31,16,4,page_4,science.
 ,380.0,512.0,15.0,31,17,4,page_4,
T,395.0,512.0,15.0,31,18,4,page_4,This
h,410.0,512.0,15.0,31,19,4,page_4,This
i,425.0,512.0,15.0,31,20,4,page_4,This
s,440.0,512.0,15.0,31,21,4,page_4,This
 ,455.0,512.0,15.0,31,22,4,page_4,
d,470.0,512.0,15.0,31,23,4,page_4,data
a,485.0,512.0,15.0,31,24,4,page_4,data
t,500.0,512.0,15.0,31,25,4,page_4,data
a,515.0,512.0,15.0,31,26,4,page_4,data
 ,530.0,512.0,15.0,31,27,4,page_4,
c,545.0,512.0,15.0,31,28,4,page_4,collection
o,560.0,512.0,15.0,31,29,4,page_4,collection
l,575.0,512.0,15.0,31,30,4,page_4,collection
l,590.0,512.0,15.0,31,31,4,page_4,collection
e,605.0,512.0,15.0,31,32,4,page_4,collection
c,620.0,512.0,15.0,31,33,4,page_4,collection
t,635.0,512.0,15.0,31,34,4,page_4,collection
i,650.0,512.0,15.0,31,35,4,page_4,collection
o,665.0,512.0,15.0,31,36,4,page_4,collection
n,680.0,512.0,15.0,31,37,4,page_4,collection
 ,695.0,512.0,15.0,31,38,4,page_4,
c,710.0,512.0,15.0,31,39,4,page_4,can
a,725.0,512.0,15.0,31,40,4,page_4,can
n,740.0,512.0,15.0,31,41,4,page_4,can
 ,755.0,512.0,15.0,31,42,4,page_4,
t,770.0,512.0,15.0,31,43,4,page_4,then
h,785.0,512.0,15.0,31,44,4,page_4,then
e,800.0,512.0,15.0,31,45,4,page_4,then
n,815.0,512.0,15.0,31,46,4,page_4,then
 ,830.0,512.0,15.0,31,47,4,page_4,
b,845.0,512.0,15.0,31,48,4,page_4,be
e,860.0,512.0,15.0,31,49,4,page_4,be
 ,875.0,512.0,15.0,31,50,4,page_4,
u,890.0,512.0,15.0,31,51,4,page_4,used
s,905.0,512.0,15.0,31,52,4,page_4,used
e,920.0,512.0,15.0,31,53,4,page_4,used
d,935.0,512.0,15.0,31,54,4,page_4,used
 ,950.0,512.0,15.0,31,55,4,page_4,
t,965.0,512.0,15.0,31,56,4,page_4,to
o,980.0,512.0,15.0,31,57,4,page_4,to
 ,995.0,512.0,15.0,31,58,4,page_4,
s,1010.0,512.0,15.0,31,59,4,page_4,study
t,1025.0,512.0,15.0,31,60,4,page_4,study
u,1040.0,512.0,15.0,31,61,4,page_4,study
d,1055.0,512.0,15.0,31,62,4,page_4,study
y,1070.0,512.0,15.0,31,63,4,page_4,study
h,125.0,605.0,15.0,31,0,5,page_4,human
u,140.0,605.0,15.0,31,1,5,page_4,human
m,155.0,605.0,15.0,31,2,5,page_4,human
a,170.0,605.0,15.0,31,3,5,page_4,human
n,185.0,605.0,15.0,31,4,5,page_4,human
 ,200.0,605.0,15.0,31,5,5,page_4,
l,215.0,605.0,15.0,31,6,5,page_4,language
a,230.0,605.0,15.0,31,7,5,page_4,language
n,245.0,605.0,15.0,31,8,5,page_4,language
g,260.0,605.0,15.0,31,9,5,page_4,language
u,275.0,605.0,15.0,31,10,5,page_4,language
a,290.0,605.0,15.0,31,11,5,page_4,language
g,305.0,605.0,15.0,31,12,5,page_4,language
e,320.0,605.0,15.0,31,13,5,page_4,language
 ,335.0,605.0,15.0,31,14,5,page_4,
p,350.0,605.0,15.0,31,15,5,page_4,processing
r,365.0,605.0,15.0,31,16,5,page_4,processing
o,380.0,605.0,15.0,31,17,5,page_4,processing
c,395.0,605.0,15.0,31,18,5,page_4,processing
e,410.0,605.0,15.0,31,19,5,page_4,processing
s,425.0,605.0,15.0,31,20,5,page_4,processing
s,440.0,605.0,15.0,31,21,5,page_4,processing
i,455.0,605.0,15.0,31,22,5,page_4,processing
n,470.0,605.0,15.0,31,23,5,page_4,processing
g,485.0,605.0,15.0,31,24,5,page_4,processing
 ,500.0,605.0,15.0,31,25,5,page_4,
f,515.0,605.0,15.0,31,26,5,page_4,from
r,530.0,605.0,15.0,31,27,5,page_4,from
o,545.0,605.0,15.0,31,28,5,page_4,from
m,560.0,605.0,15.0,31,29,5,page_4,from
 ,575.0,605.0,15.0,31,30,5,page_4,
a,590.0,605.0,15.0,31,31,5,page_4,a
 ,605.0,605.0,15.0,31,32,5,page_4,
p,620.0,605.0,15.0,31,33,5,page_4,psycholinguistic
s,635.0,605.0,15.0,31,34,5,page_4,psycholinguistic
y,650.0,605.0,15.0,31,35,5,page_4,psycholinguistic
c,665.0,605.0,15.0,31,36,5,page_4,psycholinguistic
h,680.0,605.0,15.0,31,37,5,page_4,psycholinguistic
o,695.0,605.0,15.0,31,38,5,page_4,psycholinguistic
l,710.0,605.0,15.0,31,39,5,page_4,psycholinguistic
i,725.0,605.0,15.0,31,40,5,page_4,psycholinguistic
n,740.0,605.0,15.0,31,41,5,page_4,psycholinguistic
g,755.0,605.0,15.0,31,42,5,page_4,psycholinguistic
u,770.0,605.0,15.0,31,43,5,page_4,psycholinguistic
i,785.0,605.0,15.0,31,44,5,page_4,psycholinguistic
s,800.0,605.0,15.0,31,45,5,page_4,psycholinguistic
t,815.0,605.0,15.0,31,46,5,page_4,psycholinguistic
i,830.0,605.0,15.0,31,47,5,page_4,psycholinguistic
c,845.0,605.0,15.0,31,48,5,page_4,psycholinguistic
 ,860.0,605.0,15.0,31,49,5,page_4,
p,875.0,605.0,15.0,31,50,5,page_4,perspective
e,890.0,605.0,15.0,31,51,5,page_4,perspective
r,905.0,605.0,15.0,31,52,5,page_4,perspective
s,920.0,605.0,15.0,31,53,5,page_4,perspective
p,935.0,605.0,15.0,31,54,5,page_4,perspective
e,950.0,605.0,15.0,31,55,5,page_4,perspective
c,965.0,605.0,15.0,31,56,5,page_4,perspective
t,980.0,605.0,15.0,31,57,5,page_4,perspective
i,995.0,605.0,15.0,31,58,5,page_4,perspective
v,1010.0,605.0,15.0,31,59,5,page_4,perspective
e,1025.0,605.0,15.0,31,60,5,page_4,perspective
 ,1040.0,605.0,15.0,31,61,5,page_4,
a,1055.0,605.0,15.0,31,62,5,page_4,as
s,1070.0,605.0,15.0,31,63,5,page_4,as
w,125.0,698.0,15.0,31,0,6,page_4,well
e,140.0,698.0,15.0,31,1,6,page_4,well
l,155.0,698.0,15.0,31,2,6,page_4,well
l,170.0,698.0,15.0,31,3,6,page_4,well
 ,185.0,698.0,15.0,31,4,6,page_4,
a,200.0,698.0,15.0,31,5,6,page_4,as
s,215.0,698.0,15.0,31,6,6,page_4,as
 ,230.0,698.0,15.0,31,7,6,page_4,
t,245.0,698.0,15.0,31,8,6,page_4,to
o,260.0,698.0,15.0,31,9,6,page_4,to
 ,275.0,698.0,15.0,31,10,6,page_4,
i,290.0,698.0,15.0,31,11,6,page_4,improve
m,305.0,698.0,15.0,31,12,6,page_4,improve
p,320.0,698.0,15.0,31,13,6,page_4,improve
r,335.0,698.0,15.0,31,14,6,page_4,improve
o,350.0,698.0,15.0,31,15,6,page_4,improve
v,365.0,698.0,15.0,31,16,6,page_4,improve
e,380.0,698.0,15.0,31,17,6,page_4,improve
 ,395.0,698.0,15.0,31,18,6,page_4,
a,410.0,698.0,15.0,31,19,6,page_4,and
n,425.0,698.0,15.0,31,20,6,page_4,and
d,440.0,698.0,15.0,31,21,6,page_4,and
 ,455.0,698.0,15.0,31,22,6,page_4,
e,470.0,698.0,15.0,31,23,6,page_4,evaluate
v,485.0,698.0,15.0,31,24,6,page_4,evaluate
a,500.0,698.0,15.0,31,25,6,page_4,evaluate
l,515.0,698.0,15.0,31,26,6,page_4,evaluate
u,530.0,698.0,15.0,31,27,6,page_4,evaluate
a,545.0,698.0,15.0,31,28,6,page_4,evaluate
t,560.0,698.0,15.0,31,29,6,page_4,evaluate
e,575.0,698.0,15.0,31,30,6,page_4,evaluate
 ,590.0,698.0,15.0,31,31,6,page_4,
c,605.0,698.0,15.0,31,32,6,page_4,computational
o,620.0,698.0,15.0,31,33,6,page_4,computational
m,635.0,698.0,15.0,31,34,6,page_4,computational
p,650.0,698.0,15.0,31,35,6,page_4,computational
u,665.0,698.0,15.0,31,36,6,page_4,computational
t,680.0,698.0,15.0,31,37,6,page_4,computational
a,695.0,698.0,15.0,31,38,6,page_4,computational
t,710.0,698.0,15.0,31,39,6,page_4,computational
i,725.0,698.0,15.0,31,40,6,page_4,computational
o,740.0,698.0,15.0,31,41,6,page_4,computational
n,755.0,698.0,15.0,31,42,6,page_4,computational
a,770.0,698.0,15.0,31,43,6,page_4,computational
l,785.0,698.0,15.0,31,44,6,page_4,computational
 ,800.0,698.0,15.0,31,45,6,page_4,
l,815.0,698.0,15.0,31,46,6,page_4,language
a,830.0,698.0,15.0,31,47,6,page_4,language
n,845.0,698.0,15.0,31,48,6,page_4,language
g,860.0,698.0,15.0,31,49,6,page_4,language
u,875.0,698.0,15.0,31,50,6,page_4,language
a,890.0,698.0,15.0,31,51,6,page_4,language
g,905.0,698.0,15.0,31,52,6,page_4,language
e,920.0,698.0,15.0,31,53,6,page_4,language
 ,935.0,698.0,15.0,31,54,6,page_4,
p,950.0,698.0,15.0,31,55,6,page_4,processing
r,965.0,698.0,15.0,31,56,6,page_4,processing
o,980.0,698.0,15.0,31,57,6,page_4,processing
c,995.0,698.0,15.0,31,58,6,page_4,processing
e,1010.0,698.0,15.0,31,59,6,page_4,processing
s,1025.0,698.0,15.0,31,60,6,page_4,processing
s,1040.0,698.0,15.0,31,61,6,page_4,processing
i,1055.0,698.0,15.0,31,62,6,page_4,processing
n,1070.0,698.0,15.0,31,63,6,page_4,processing
g,1085.0,698.0,15.0,31,64,6,page_4,processing
f,125.0,791.0,15.0,31,0,7,page_4,from
r,140.0,791.0,15.0,31,1,7,page_4,from
o,155.0,791.0,15.0,31,2,7,page_4,from
m,170.0,791.0,15.0,31,3,7,page_4,from
 ,185.0,791.0,15.0,31,4,7,page_4,
a,200.0,791.0,15.0,31,5,7,page_4,a
 ,215.0,791.0,15.0,31,6,7,page_4,
m,230.0,791.0,15.0,31,7,7,page_4,machine-learning
a,245.0,791.0,15.0,31,8,7,page_4,machine-learning
c,260.0,791.0,15.0,31,9,7,page_4,machine-learning
h,275.0,791.0,15.0,31,10,7,page_4,machine-learning
i,290.0,791.0,15.0,31,11,7,page_4,machine-learning
n,305.0,791.0,15.0,31,12,7,page_4,machine-learning
e,320.0,791.0,15.0,31,13,7,page_4,machine-learning
-,335.0,791.0,15.0,31,14,7,page_4,machine-learning
l,350.0,791.0,15.0,31,15,7,page_4,machine-learning
e,365.0,791.0,15.0,31,16,7,page_4,machine-learning
a,380.0,791.0,15.0,31,17,7,page_4,machine-learning
r,395.0,791.0,15.0,31,18,7,page_4,machine-learning
n,410.0,791.0,15.0,31,19,7,page_4,machine-learning
i,425.0,791.0,15.0,31,20,7,page_4,machine-learning
n,440.0,791.0,15.0,31,21,7,page_4,machine-learning
g,455.0,791.0,15.0,31,22,7,page_4,machine-learning
 ,470.0,791.0,15.0,31,23,7,page_4,
p,485.0,791.0,15.0,31,24,7,page_4,perspective.
e,500.0,791.0,15.0,31,25,7,page_4,perspective.
r,515.0,791.0,15.0,31,26,7,page_4,perspective.
s,530.0,791.0,15.0,31,27,7,page_4,perspective.
p,545.0,791.0,15.0,31,28,7,page_4,perspective.
e,560.0,791.0,15.0,31,29,7,page_4,perspective.
c,575.0,791.0,15.0,31,30,7,page_4,perspective.
t,590.0,791.0,15.0,31,31,7,page_4,perspective.
i,605.0,791.0,15.0,31,32,7,page_4,perspective.
v,620.0,791.0,15.0,31,33,7,page_4,perspective.
e,635.0,791.0,15.0,31,34,7,page_4,perspective.
.,650.0,791.0,15.0,31,35,7,page_4,perspective.
W,125.0,140.0,15.0,31,0,0,page_5,What
h,140.0,140.0,15.0,31,1,0,page_5,What
a,155.0,140.0,15.0,31,2,0,page_5,What
t,170.0,140.0,15.0,31,3,0,page_5,What
 ,185.0,140.0,15.0,31,4,0,page_5,
i,200.0,140.0,15.0,31,5,0,page_5,is
s,215.0,140.0,15.0,31,6,0,page_5,is
 ,230.0,140.0,15.0,31,7,0,page_5,
"""",245.0,140.0,15.0,31,8,0,page_5,"""eye-tracking""?"
e,260.0,140.0,15.0,31,9,0,page_5,"""eye-tracking""?"
y,275.0,140.0,15.0,31,10,0,page_5,"""eye-tracking""?"
e,290.0,140.0,15.0,31,11,0,page_5,"""eye-tracking""?"
-,305.0,140.0,15.0,31,12,0,page_5,"""eye-tracking""?"
t,320.0,140.0,15.0,31,13,0,page_5,"""eye-tracking""?"
r,335.0,140.0,15.0,31,14,0,page_5,"""eye-tracking""?"
a,350.0,140.0,15.0,31,15,0,page_5,"""eye-tracking""?"
c,365.0,140.0,15.0,31,16,0,page_5,"""eye-tracking""?"
k,380.0,140.0,15.0,31,17,0,page_5,"""eye-tracking""?"
i,395.0,140.0,15.0,31,18,0,page_5,"""eye-tracking""?"
n,410.0,140.0,15.0,31,19,0,page_5,"""eye-tracking""?"
g,425.0,140.0,15.0,31,20,0,page_5,"""eye-tracking""?"
"""",440.0,140.0,15.0,31,21,0,page_5,"""eye-tracking""?"
?,455.0,140.0,15.0,31,22,0,page_5,"""eye-tracking""?"
E,125.0,140.0,15.0,31,0,0,page_6,Eye
y,140.0,140.0,15.0,31,1,0,page_6,Eye
e,155.0,140.0,15.0,31,2,0,page_6,Eye
 ,170.0,140.0,15.0,31,3,0,page_6,
t,185.0,140.0,15.0,31,4,0,page_6,tracking
r,200.0,140.0,15.0,31,5,0,page_6,tracking
a,215.0,140.0,15.0,31,6,0,page_6,tracking
c,230.0,140.0,15.0,31,7,0,page_6,tracking
k,245.0,140.0,15.0,31,8,0,page_6,tracking
i,260.0,140.0,15.0,31,9,0,page_6,tracking
n,275.0,140.0,15.0,31,10,0,page_6,tracking
g,290.0,140.0,15.0,31,11,0,page_6,tracking
 ,305.0,140.0,15.0,31,12,0,page_6,
i,320.0,140.0,15.0,31,13,0,page_6,is
s,335.0,140.0,15.0,31,14,0,page_6,is
 ,350.0,140.0,15.0,31,15,0,page_6,
t,365.0,140.0,15.0,31,16,0,page_6,the
h,380.0,140.0,15.0,31,17,0,page_6,the
e,395.0,140.0,15.0,31,18,0,page_6,the
 ,410.0,140.0,15.0,31,19,0,page_6,
p,425.0,140.0,15.0,31,20,0,page_6,process
r,440.0,140.0,15.0,31,21,0,page_6,process
o,455.0,140.0,15.0,31,22,0,page_6,process
c,470.0,140.0,15.0,31,23,0,page_6,process
e,485.0,140.0,15.0,31,24,0,page_6,process
s,500.0,140.0,15.0,31,25,0,page_6,process
s,515.0,140.0,15.0,31,26,0,page_6,process
 ,530.0,140.0,15.0,31,27,0,page_6,
o,545.0,140.0,15.0,31,28,0,page_6,of
f,560.0,140.0,15.0,31,29,0,page_6,of
 ,575.0,140.0,15.0,31,30,0,page_6,
m,590.0,140.0,15.0,31,31,0,page_6,measuring
e,605.0,140.0,15.0,31,32,0,page_6,measuring
a,620.0,140.0,15.0,31,33,0,page_6,measuring
s,635.0,140.0,15.0,31,34,0,page_6,measuring
u,650.0,140.0,15.0,31,35,0,page_6,measuring
r,665.0,140.0,15.0,31,36,0,page_6,measuring
i,680.0,140.0,15.0,31,37,0,page_6,measuring
n,695.0,140.0,15.0,31,38,0,page_6,measuring
g,710.0,140.0,15.0,31,39,0,page_6,measuring
 ,725.0,140.0,15.0,31,40,0,page_6,
t,740.0,140.0,15.0,31,41,0,page_6,the
h,755.0,140.0,15.0,31,42,0,page_6,the
e,770.0,140.0,15.0,31,43,0,page_6,the
 ,785.0,140.0,15.0,31,44,0,page_6,
p,800.0,140.0,15.0,31,45,0,page_6,point
o,815.0,140.0,15.0,31,46,0,page_6,point
i,830.0,140.0,15.0,31,47,0,page_6,point
n,845.0,140.0,15.0,31,48,0,page_6,point
t,860.0,140.0,15.0,31,49,0,page_6,point
 ,875.0,140.0,15.0,31,50,0,page_6,
o,890.0,140.0,15.0,31,51,0,page_6,of
f,905.0,140.0,15.0,31,52,0,page_6,of
 ,920.0,140.0,15.0,31,53,0,page_6,
g,935.0,140.0,15.0,31,54,0,page_6,gaze
a,950.0,140.0,15.0,31,55,0,page_6,gaze
z,965.0,140.0,15.0,31,56,0,page_6,gaze
e,980.0,140.0,15.0,31,57,0,page_6,gaze
 ,995.0,140.0,15.0,31,58,0,page_6,
-,1010.0,140.0,15.0,31,59,0,page_6,-
 ,1025.0,140.0,15.0,31,60,0,page_6,
w,1040.0,140.0,15.0,31,61,0,page_6,where
h,1055.0,140.0,15.0,31,62,0,page_6,where
e,1070.0,140.0,15.0,31,63,0,page_6,where
r,1085.0,140.0,15.0,31,64,0,page_6,where
e,1100.0,140.0,15.0,31,65,0,page_6,where
y,125.0,233.0,15.0,31,0,1,page_6,you
o,140.0,233.0,15.0,31,1,1,page_6,you
u,155.0,233.0,15.0,31,2,1,page_6,you
 ,170.0,233.0,15.0,31,3,1,page_6,
a,185.0,233.0,15.0,31,4,1,page_6,are
r,200.0,233.0,15.0,31,5,1,page_6,are
e,215.0,233.0,15.0,31,6,1,page_6,are
 ,230.0,233.0,15.0,31,7,1,page_6,
l,245.0,233.0,15.0,31,8,1,page_6,looking
o,260.0,233.0,15.0,31,9,1,page_6,looking
o,275.0,233.0,15.0,31,10,1,page_6,looking
k,290.0,233.0,15.0,31,11,1,page_6,looking
i,305.0,233.0,15.0,31,12,1,page_6,looking
n,320.0,233.0,15.0,31,13,1,page_6,looking
g,335.0,233.0,15.0,31,14,1,page_6,looking
 ,350.0,233.0,15.0,31,15,1,page_6,
-,365.0,233.0,15.0,31,16,1,page_6,-
 ,380.0,233.0,15.0,31,17,1,page_6,
a,395.0,233.0,15.0,31,18,1,page_6,and
n,410.0,233.0,15.0,31,19,1,page_6,and
d,425.0,233.0,15.0,31,20,1,page_6,and
 ,440.0,233.0,15.0,31,21,1,page_6,
t,455.0,233.0,15.0,31,22,1,page_6,the
h,470.0,233.0,15.0,31,23,1,page_6,the
e,485.0,233.0,15.0,31,24,1,page_6,the
 ,500.0,233.0,15.0,31,25,1,page_6,
m,515.0,233.0,15.0,31,26,1,page_6,movements
o,530.0,233.0,15.0,31,27,1,page_6,movements
v,545.0,233.0,15.0,31,28,1,page_6,movements
e,560.0,233.0,15.0,31,29,1,page_6,movements
m,575.0,233.0,15.0,31,30,1,page_6,movements
e,590.0,233.0,15.0,31,31,1,page_6,movements
n,605.0,233.0,15.0,31,32,1,page_6,movements
t,620.0,233.0,15.0,31,33,1,page_6,movements
s,635.0,233.0,15.0,31,34,1,page_6,movements
 ,650.0,233.0,15.0,31,35,1,page_6,
o,665.0,233.0,15.0,31,36,1,page_6,of
f,680.0,233.0,15.0,31,37,1,page_6,of
 ,695.0,233.0,15.0,31,38,1,page_6,
t,710.0,233.0,15.0,31,39,1,page_6,the
h,725.0,233.0,15.0,31,40,1,page_6,the
e,740.0,233.0,15.0,31,41,1,page_6,the
 ,755.0,233.0,15.0,31,42,1,page_6,
e,770.0,233.0,15.0,31,43,1,page_6,eyes
y,785.0,233.0,15.0,31,44,1,page_6,eyes
e,800.0,233.0,15.0,31,45,1,page_6,eyes
s,815.0,233.0,15.0,31,46,1,page_6,eyes
 ,830.0,233.0,15.0,31,47,1,page_6,
b,845.0,233.0,15.0,31,48,1,page_6,between
e,860.0,233.0,15.0,31,49,1,page_6,between
t,875.0,233.0,15.0,31,50,1,page_6,between
w,890.0,233.0,15.0,31,51,1,page_6,between
e,905.0,233.0,15.0,31,52,1,page_6,between
e,920.0,233.0,15.0,31,53,1,page_6,between
n,935.0,233.0,15.0,31,54,1,page_6,between
